3,1,428.00,357.00,42.00,151.00,1
3,2,254.00,357.00,55.00,158.00,1
3,3,177.00,484.00,60.00,115.00,1
3,4,592.00,490.00,45.00,109.00,1
3,5,639.00,354.00,62.00,145.00,1
4,1,429.00,357.00,36.00,148.00,1
4,2,252.00,357.00,56.00,158.00,1
4,3,179.00,484.00,57.00,115.00,1
4,4,601.00,494.00,45.00,105.00,1
4,5,638.00,354.00,62.00,145.00,1
5,1,430.00,355.00,30.00,149.00,1
5,2,249.00,358.00,56.00,156.00,1
5,3,182.00,482.00,55.00,117.00,1
5,4,610.00,499.00,44.00,100.00,1
5,5,637.00,354.00,62.00,147.00,1
6,1,428.00,356.00,31.00,149.00,1
6,2,245.00,358.00,55.00,154.00,1
6,3,184.00,482.00,55.00,117.00,1
6,4,616.00,502.00,43.00,98.00,1
6,5,636.00,355.00,62.00,148.00,1
7,1,422.00,357.00,37.00,148.00,1
7,2,244.00,357.00,51.00,158.00,1
7,3,186.00,480.00,55.00,119.00,1
7,4,624.00,504.00,46.00,96.00,1
7,5,635.00,354.00,62.00,151.00,1
8,1,412.00,358.00,49.00,146.00,1
8,2,240.00,356.00,50.00,157.00,1
8,3,190.00,478.00,53.00,121.00,1
8,4,630.00,504.00,48.00,96.00,1
8,5,634.00,355.00,63.00,151.00,1
9,1,402.00,358.00,62.00,145.00,1
9,2,231.00,359.00,61.00,152.00,1
9,3,193.00,476.00,55.00,124.00,1
9,4,636.00,505.00,48.00,94.00,1
9,5,633.00,358.00,65.00,148.00,1
10,1,393.00,361.00,72.00,142.00,1
10,2,234.00,360.00,60.00,146.00,1
10,3,194.00,474.00,59.00,125.00,1
10,4,641.00,504.00,47.00,96.00,1
10,5,632.00,360.00,65.00,149.00,1
11,1,386.00,363.00,77.00,140.00,1
11,2,233.00,362.00,60.00,142.00,1
11,3,198.00,468.00,61.00,131.00,1
11,4,649.00,506.00,50.00,94.00,1
11,5,633.00,364.00,64.00,147.00,1
12,1,387.00,361.00,73.00,143.00,1
12,2,224.00,362.00,67.00,143.00,1
12,3,200.00,468.00,63.00,132.00,1
12,4,655.00,508.00,65.00,92.00,1
12,5,633.00,364.00,64.00,149.00,1
13,1,391.00,362.00,61.00,140.00,1
13,2,226.00,362.00,58.00,143.00,1
13,3,204.00,470.00,64.00,130.00,1
13,4,663.00,510.00,78.00,90.00,1
13,5,634.00,366.00,64.00,153.00,1
14,1,391.00,362.00,54.00,140.00,1
14,2,225.00,362.00,50.00,147.00,1
14,3,207.00,470.00,65.00,130.00,1
14,4,675.00,512.00,78.00,87.00,1
14,5,636.00,367.00,66.00,153.00,1
15,1,388.00,361.00,39.00,140.00,1
15,2,221.00,361.00,46.00,141.00,1
