frame,track_id,world_pX,world_pZ,world_pY,cov_00,cov_01,cov_02,cov_10,cov_11,cov_12,cov_20,cov_21,cov_22
3,1,1.154332,5.004979,1.666865,0.002248,-0.000013,-0.000000,-0.000013,0.002060,0.000000,-0.000000,0.000000,0.008326
3,2,-2.293907,3.647907,1.928588,0.002191,-0.000001,-0.000000,-0.000001,0.001234,-0.000000,-0.000000,-0.000000,0.008258
3,3,0.332722,3.372442,1.592136,0.002248,-0.000001,-0.000000,-0.000001,0.002227,0.000003,-0.000000,0.000003,0.008326
4,1,1.174971,5.006607,1.638480,0.002137,-0.000039,-0.000004,-0.000039,0.002308,0.000022,-0.000004,0.000022,0.007290
4,2,-2.308523,3.629468,1.912123,0.001985,-0.000001,-0.000000,-0.000001,0.001147,0.000002,-0.000000,0.000002,0.007015
4,3,0.290010,3.370250,1.585572,0.002179,-0.000103,0.000001,-0.000103,0.002499,-0.000006,0.000001,-0.000006,0.007325
5,1,1.215240,4.993162,1.616673,0.002129,-0.000107,-0.000009,-0.000107,0.002266,0.000019,-0.000009,0.000019,0.006691
5,2,-2.299663,3.603585,1.903742,0.001851,-0.000081,0.000000,-0.000081,0.001163,-0.000000,0.000000,-0.000000,0.006090
5,3,0.246528,3.373965,1.582025,0.002179,-0.000121,0.000001,-0.000121,0.002428,-0.000004,0.000001,-0.000004,0.006806
6,1,1.288156,4.966044,1.603078,0.002231,-0.000157,-0.000003,-0.000157,0.002176,0.000004,-0.000003,0.000004,0.006437
6,2,-2.308598,3.586342,1.943294,0.001721,-0.000166,-0.000005,-0.000166,0.001110,-0.000018,-0.000005,-0.000018,0.005383
6,3,0.210546,3.380819,1.582031,0.002160,-0.000087,-0.000001,-0.000087,0.002308,0.000002,-0.000001,0.000002,0.006592
7,1,1.305904,4.955621,1.598071,0.001776,0.000072,0.000003,0.000072,0.001878,-0.000005,0.000003,-0.000005,0.006030
7,2,-2.313290,3.571971,1.965586,0.001588,-0.000250,-0.000002,-0.000250,0.001170,-0.000005,-0.000002,-0.000005,0.004818
7,3,0.204427,3.381133,1.582366,0.002096,-0.000015,-0.000001,-0.000015,0.002193,0.000003,-0.000001,0.000003,0.006463
8,1,1.325953,4.945707,1.596706,0.001887,0.000002,-0.000007,0.000002,0.001831,0.000001,-0.000007,0.000001,0.005623
8,2,-2.289415,3.529169,1.965481,0.001537,-0.000269,-0.000001,-0.000269,0.001304,0.000000,-0.000001,0.000000,0.004388
8,3,0.203774,3.372098,1.580925,0.002053,0.000003,-0.000000,0.000003,0.002131,0.000000,-0.000000,0.000000,0.006330
9,1,1.340131,4.939727,1.590466,0.001867,-0.000031,-0.000006,-0.000031,0.001811,0.000003,-0.000006,0.000003,0.005221
9,2,-2.286113,3.494432,1.978848,0.001573,-0.000122,-0.000001,-0.000122,0.001524,-0.000000,-0.000001,-0.000000,0.004045
9,3,0.184596,3.371665,1.581623,0.002058,-0.000064,-0.000001,-0.000064,0.002285,0.000003,-0.000001,0.000003,0.006253
10,1,1.360986,4.936907,1.593493,0.001735,-0.000009,-0.000005,-0.000009,0.001757,0.000003,-0.000005,0.000003,0.004830
10,2,-2.278238,3.435377,1.979151,0.001596,-0.000078,-0.000001,-0.000078,0.001603,0.000002,-0.000001,0.000002,0.003779
10,3,0.169002,3.377330,1.594250,0.002057,-0.000085,-0.000010,-0.000085,0.002327,0.000032,-0.000010,0.000032,0.006208
11,1,1.370818,4.944252,1.603392,0.001635,0.000015,-0.000005,0.000015,0.001720,0.000005,-0.000005,0.000005,0.004490
11,2,-2.257431,3.363464,1.967528,0.001638,-0.000051,-0.000006,-0.000051,0.001655,0.000005,-0.000006,0.000005,0.003579
11,3,0.119279,3.315637,1.576632,0.001943,0.000101,0.000016,0.000101,0.001688,-0.000010,0.000016,-0.000010,0.005890
12,1,1.454902,5.068839,1.650530,0.001699,0.000269,0.000050,0.000269,0.002292,0.000073,0.000050,0.000073,0.004476
12,2,-2.265278,3.316682,1.958989,0.001670,-0.000012,-0.000001,-0.000012,0.001663,-0.000002,-0.000001,-0.000002,0.003411
12,3,0.038846,3.378709,1.596957,0.002564,-0.000400,-0.000027,-0.000400,0.002457,0.000026,-0.000027,0.000026,0.006368
13,1,1.405088,4.845504,1.636486,0.001554,0.000301,-0.000000,0.000301,0.002333,-0.000006,-0.000000,-0.000006,0.004796
13,2,-2.256992,3.278375,1.945921,0.001585,-0.000047,-0.000006,-0.000047,0.001658,-0.000006,-0.000006,-0.000006,0.003289
13,3,0.025625,3.336131,1.586349,0.002112,0.000022,0.000002,0.000022,0.001933,0.000000,0.000002,0.000000,0.006251
14,1,1.434564,4.986880,1.681046,0.001945,0.000031,-0.000033,0.000031,0.002225,0.000057,-0.000033,0.000057,0.005278
14,2,-2.248545,3.235190,1.929623,0.001521,-0.000088,-0.000007,-0.000088,0.001625,-0.000005,-0.000007,-0.000005,0.003192
14,3,0.028981,3.352631,1.603231,0.001922,0.000068,-0.000010,0.000068,0.001955,0.000017,-0.000010,0.000017,0.006103
15,1,1.417172,4.974832,1.698978,0.001731,0.000161,-0.000078,0.000161,0.002048,0.000002,-0.000078,0.000002,0.005315
15,2,-2.247831,3.158495,1.901776,0.001509,-0.000113,-0.000002,-0.000113,0.001610,0.000010,-0.000002,0.000010,0.003137
15,3,0.031271,3.368462,1.608730,0.002002,-0.000036,-0.000008,-0.000036,0.001976,0.000013,-0.000008,0.000013,0.005935
16,1,1.361273,4.839322,1.692587,0.001647,0.000288,0.000002,0.000288,0.002114,0.000015,0.000002,0.000015,0.005274
