frame,track_id,world_pX,world_pZ,world_pY,cov_00,cov_01,cov_02,cov_10,cov_11,cov_12,cov_20,cov_21,cov_22
3,1,-0.585485,3.154200,1.543071,0.002219,-0.000002,0.000000,-0.000002,0.002236,-0.000000,0.000000,-0.000000,0.008282
3,2,-1.765331,3.531161,1.959114,0.002233,-0.000019,-0.000000,-0.000019,0.002074,0.000001,-0.000000,0.000001,0.008298
3,3,1.736157,3.989945,1.640373,0.002192,0.000003,-0.000000,0.000003,0.001272,-0.000000,-0.000000,-0.000000,0.008259
4,1,-0.564626,3.166152,1.555941,0.002026,0.000004,-0.000000,0.000004,0.002056,0.000000,-0.000000,0.000000,0.007059
4,2,-1.778519,3.518838,1.952860,0.002054,0.000025,-0.000001,0.000025,0.002083,-0.000000,-0.000001,-0.000000,0.007102
4,3,1.751227,4.010870,1.638746,0.001978,-0.000017,-0.000000,-0.000017,0.001064,-0.000002,-0.000000,-0.000002,0.007007
5,1,-0.524862,3.008579,1.497347,0.002095,-0.000017,0.000000,-0.000017,0.002166,0.000044,0.000000,0.000044,0.006287
5,2,-1.822932,3.577389,1.984780,0.001967,0.000017,0.000000,0.000017,0.002020,0.000007,0.000000,0.000007,0.006216
5,3,1.737855,4.029328,1.616894,0.001842,-0.000076,0.000001,-0.000076,0.000919,-0.000005,0.000001,-0.000005,0.006050
6,1,-0.512276,2.956116,1.465020,0.002103,0.000003,0.000005,0.000003,0.001796,-0.000002,0.000005,-0.000002,0.005625
6,2,-1.849701,3.524574,1.973160,0.001950,-0.000001,0.000006,-0.000001,0.001983,0.000006,0.000006,0.000006,0.005603
6,3,1.697545,4.048423,1.602067,0.001782,-0.000111,-0.000000,-0.000111,0.000995,-0.000001,-0.000000,-0.000001,0.005323
7,1,-0.506312,2.940656,1.448562,0.002019,-0.000046,0.000013,-0.000046,0.001766,-0.000012,0.000013,-0.000012,0.005141
7,2,-1.861201,3.497384,1.962316,0.001840,-0.000020,0.000003,-0.000020,0.001882,-0.000001,0.000003,-0.000001,0.005068
7,3,1.682528,4.060071,1.593797,0.001714,-0.000073,-0.000001,-0.000073,0.001322,0.000000,-0.000001,0.000000,0.004769
8,1,-0.501689,2.936434,1.438647,0.001910,-0.000060,0.000009,-0.000060,0.001767,-0.000008,0.000009,-0.000008,0.004768
8,2,-1.874801,3.498267,1.960287,0.001833,-0.000036,-0.000000,-0.000036,0.001843,-0.000004,-0.000000,-0.000004,0.004650
8,3,1.680723,4.069767,1.590821,0.001702,-0.000047,0.000001,-0.000047,0.001422,-0.000000,0.000001,-0.000000,0.004338
9,1,-0.492357,2.938158,1.432116,0.001826,-0.000042,0.000004,-0.000042,0.001768,-0.000010,0.000004,-0.000010,0.004461
9,2,-1.898373,3.510598,1.969876,0.001842,-0.000078,-0.000001,-0.000078,0.001778,0.000002,-0.000001,0.000002,0.004321
9,3,1.668688,4.089155,1.593605,0.001684,-0.000043,0.000000,-0.000043,0.001344,0.000000,0.000000,0.000000,0.003996
10,1,-0.471957,2.936102,1.426371,0.001775,-0.000041,0.000003,-0.000041,0.001764,-0.000014,0.000003,-0.000014,0.004205
10,2,-1.962239,3.498668,1.972705,0.001857,-0.000145,-0.000002,-0.000145,0.001748,-0.000002,-0.000002,-0.000002,0.004065
10,3,1.641499,4.122478,1.605993,0.001678,-0.000055,-0.000002,-0.000055,0.001327,0.000004,-0.000002,0.000004,0.003732
11,1,-0.477998,2.948597,1.414267,0.008203,-0.001107,0.000001,-0.001107,0.007173,-0.000082,0.000001,-0.000082,0.007307
11,2,-1.988328,3.477877,1.974337,0.009394,-0.002521,0.000008,-0.002521,0.007389,-0.000010,0.000008,-0.000010,0.007011
11,3,1.644101,4.204214,1.634861,0.001680,-0.000036,0.000013,-0.000036,0.001540,0.000045,0.000013,0.000045,0.003620
12,1,-0.284495,2.935684,1.424937,0.002274,-0.000043,0.000011,-0.000043,0.002305,-0.000011,0.000011,-0.000011,0.006186
12,2,-2.133105,3.492465,1.990499,0.002474,-0.000094,0.000018,-0.000094,0.002283,0.000029,0.000018,0.000029,0.006312
